"","msa.fips","year","real.gdp","employment","worker.productivity"
"2856","34100",2012,2968,57144,51938.9612207756
"2857","34580",2001,3839,58620,65489.5939952235
"2858","34580",2002,4690,58732,79854.2532180072
"2859","34580",2003,4512,59800,75451.5050167224
"2860","34580",2004,4253,61003,69717.882727079
"2861","34580",2005,5609,63486,88350.1874429008
"2862","34580",2006,4645,65190,71253.2597024084
"2863","34580",2007,4612,67144,68688.1925414036
"2864","34580",2008,4352,66285,65655.8799124991
"2865","34580",2009,4297,63294,67889.531393181
"2866","34580",2010,4538,62244,72906.6255382045
"2867","34580",2011,4095,62337,65691.3229703066
"2868","34580",2012,4085,63199,64637.0986882704
"2869","34620",2001,3380,68462,49370.4536823347
"2870","34620",2002,3360,65938,50956.9595680791
"2871","34620",2003,3444,64868,53092.4338656965
"2872","34620",2004,3255,63742,51065.2317153525
"2873","34620",2005,3187,62819,50733.0584695713
"2874","34620",2006,3198,63597,50285.3908203217
"2875","34620",2007,3107,63880,48638.0713838447
"2876","34620",2008,3081,62175,49553.6791314837
"2877","34620",2009,2917,59315,49178.1168338532
"2878","34620",2010,2992,57517,52019.4029591251
"2879","34620",2011,3045,58288,52240.5984079056
"2880","34620",2012,3125,59027,52941.8740576346
"2881","34740",2001,4554,81287,56023.7184297612
"2882","34740",2002,4544,80908,56162.5550007416
"2883","34740",2003,4583,82035,55866.3984884501
"2884","34740",2004,4587,83884,54682.6570025273
"2885","34740",2005,4588,84312,54416.9276022393
"2886","34740",2006,4478,84880,52756.8331762488
"2887","34740",2007,4374,84159,51973.0510105871
"2888","34740",2008,4089,83134,49185.6520797748
"2889","34740",2009,3912,78446,49868.6994875456
"2890","34740",2010,4048,77642,52136.7301202957
"2891","34740",2011,4162,79852,52121.4246355758
"2892","34740",2012,4137,81736,50614.1724576686
"2893","34820",2001,10255,156607,65482.3858448218
"2894","34820",2002,10431,158277,65903.44775299
"2895","34820",2003,10853,163176,66511.0065205667
"2896","34820",2004,11171,171729,65050.166250313
"2897","34820",2005,11649,180807,64427.8152947618
"2898","34820",2006,11926,192634,61910.1508560275
"2899","34820",2007,12320,198562,62046.1115419869
"2900","34820",2008,12141,194310,62482.6308476146
"2901","34820",2009,11628,183942,63215.5788237597
"2902","34820",2010,11888,182190,65250.5625994841
"2903","34820",2011,12070,186618,64677.5766539133
"2904","34820",2012,12251,190511,64305.9980788511
"2905","34900",2001,5655,84369,67026.988585855
"2906","34900",2002,5948,85786,69335.3227799408
"2907","34900",2003,6088,86743,70184.3376410777
"2908","34900",2004,6133,88297,69458.7585082166
"2909","34900",2005,6420,89230,71948.8961111734
"2910","34900",2006,6610,89122,74167.9944345953
"2911","34900",2007,6662,91639,72698.3053066926
"2912","34900",2008,6498,91837,70755.7955943683
"2913","34900",2009,6261,89009,70341.2014515386
"2914","34900",2010,6020,88585,67957.3291189253
"2915","34900",2011,5982,90238,66291.3628404885
"2916","34900",2012,6246,93050,67125.2015045674
"2917","34940",2001,11042,154462,71486.8381867385
"2918","34940",2002,10859,160667,67586.9967074757
"2919","34940",2003,11681,171549,68091.3325055815
"2920","34940",2004,12612,180942,69701.8934244122
"2921","34940",2005,13829,186942,73974.8157182442
"2922","34940",2006,13957,195893,71248.0793086021
"2923","34940",2007,13604,193089,70454.5572249066
"2924","34940",2008,12180,182174,66859.1566304742
"2925","34940",2009,10985,173874,63177.9334460586
"2926","34940",2010,11546,173832,66420.4519305997
"2927","34940",2011,11614,180462,64357.0391550576
"2928","34940",2012,11744,185587,63280.2944171736
"2929","34980",2001,61465,947418,64876.3270277744
"2930","34980",2002,63120,946110,66715.2868059739
"2931","34980",2003,64993,955885,67992.4886361853
"2932","34980",2004,68156,988238,68967.1921136406
"2933","34980",2005,70549,1019472,69201.5082317121
"2934","34980",2006,73864,1048370,70456.0412831348
"2935","34980",2007,74514,1072913,69450.1790918742
"2936","34980",2008,76053,1071711,70964.0938648572
"2937","34980",2009,73015,1034648,70569.8943022168
"2938","34980",2010,76106,1034983,73533.5749476078
"2939","34980",2011,78840,1065028,74026.2227847531
"2940","34980",2012,83079,1102730,75339.384980911
"2941","35100",2001,3647,65379,55782.4377858334
"2942","35100",2002,3505,64925,53985.3677319985
"2943","35100",2003,3572,65843,54250.2619868475
"2944","35100",2004,3713,67677,54863.5430057479
"2945","35100",2005,3838,69084,55555.5555555556
"2946","35100",2006,3851,70244,54823.1877455726
"2947","35100",2007,3924,71304,55031.9757657354
"2948","35100",2008,4053,70450,57530.1632363378
"2949","35100",2009,4116,68716,59898.713545608
"2950","35100",2010,4088,67777,60315.4462428257
"2951","35100",2011,4061,67492,60170.0942333906
"2952","35100",2012,4202,68636,61221.5164053849
"2953","35300",2001,32571,471249,69116.3270372987
"2954","35300",2002,33323,472080,70587.6122691069
"2955","35300",2003,33488,469643,71305.2254584866
"2956","35300",2004,35239,478980,73570.9215416092
"2957","35300",2005,35040,482502,72621.4606364326
"2958","35300",2006,35807,488568,73289.695600203
"2959","35300",2007,36398,495578,73445.5524660094
"2960","35300",2008,35307,496216,71152.4819836523
"2961","35300",2009,34074,483262,70508.3370925088
"2962","35300",2010,34482,475692,72488.0805226911
"2963","35300",2011,34379,481052,71466.2863889975
"2964","35300",2012,34382,489410,70251.9360045769
"2965","35380",2001,65505,775127,84508.7321174466
"2966","35380",2002,65513,774651,84570.9874511231
"2967","35380",2003,68096,780007,87301.7806250457
"2968","35380",2004,71446,783475,91191.1675548039
"2969","35380",2005,72077,719219,100215.650587651
"2970","35380",2006,66162,653538,101236.653415716
"2971","35380",2007,63389,691470,91672.81299261
"2972","35380",2008,61370,716459,85657.3788590834
"2973","35380",2009,63630,717524,88679.960530937
"2974","35380",2010,67783,723462,93692.5505417009
"2975","35380",2011,64002,729012,87792.7935342628
"2976","35380",2012,68864,740756,92964.4849316104
"2977","35620",2001,1026899,10496079,97836.4396838095
"2978","35620",2002,1020913,10435242,97833.1887271996
"2979","35620",2003,1023892,10457197,97912.6624467341
"2980","35620",2004,1050938,10616645,98989.6525691497
"2981","35620",2005,1092621,10777734,101377.617966819
"2982","35620",2006,1137186,10970541,103658.151407483
"2983","35620",2007,1151686,11280309,102097.025888209
"2984","35620",2008,1131928,11394029,99343.9634039899
"2985","35620",2009,1104539,11171738,98869.0389982293
"2986","35620",2010,1144373,11163380,102511.336172378
"2987","35620",2011,1157173,11480768,100792.298912407
"2988","35620",2012,1173487,11698310,100312.523774802
"2989","35660",2001,4825,86967,55480.8145618453
"2990","35660",2002,5031,85403,58908.937625142
"2991","35660",2003,4958,84473,58693.3102884945
"2992","35660",2004,4898,85103,57553.7877630636
"2993","35660",2005,4847,85791,56497.7678311245
"2994","35660",2006,4941,85399,57857.8203491844
"2995","35660",2007,5115,87786,58266.6940058779
"2996","35660",2008,4870,85891,56699.7706395315
"2997","35660",2009,4633,81049,57162.9508075362
"2998","35660",2010,4849,80984,59876.0248938062
"2999","35660",2011,4843,81429,59475.1255695145
"3000","35660",2012,4768,82091,58081.8847376692
"3001","35840",2001,18482,329948,56014.8871943458
"3002","35840",2002,19695,349572,56340.3247399677
"3003","35840",2003,20434,355423,57492.0587581558
"3004","35840",2004,21780,375124,58060.8012283938
"3005","35840",2005,23457,398156,58914.0939732165
"3006","35840",2006,24236,413584,58599.9458392975
"3007","35840",2007,23878,414033,57671.7314803409
"3008","35840",2008,22398,392507,57063.9504518391
"3009","35840",2009,21016,377836,55622.0159010788
"3010","35840",2010,20759,367751,56448.5208741785
"3011","35840",2011,20955,376426,55668.3119656984
"3012","35840",2012,21115,387361,54509.8758006098
"3013","35980",2001,10648,163090,65289.1041756086
"3014","35980",2002,11209,166744,67222.8086168018
"3015","35980",2003,11582,167982,68947.8634615614
"3016","35980",2004,12191,168493,72353.1541369671
"3017","35980",2005,12185,171275,71142.8988468837
"3018","35980",2006,12859,171896,74806.8599618374
"3019","35980",2007,13046,173464,75208.6888345709
"3020","35980",2008,12671,175869,72047.9447770784
"3021","35980",2009,11983,170822,70149.0440341408
"3022","35980",2010,11698,167781,69721.839779236
"3023","35980",2011,11300,166922,67696.2892848157
"3024","35980",2012,11046,166980,66151.6349263385
"3025","36100",2001,5247,112492,46643.3168580877
"3026","36100",2002,5418,115657,46845.4135936433
"3027","36100",2003,5857,121427,48234.7418613653
"3028","36100",2004,6204,128771,48178.5495181368
"3029","36100",2005,6749,135885,49666.9978290466
"3030","36100",2006,7333,144688,50681.4663275462
"3031","36100",2007,7330,147776,49602.1004763967
"3032","36100",2008,6987,143246,48776.2310989487
"3033","36100",2009,6280,133763,46948.7077891495
"3034","36100",2010,6203,130083,47684.9396154763
"3035","36100",2011,6190,131416,47102.3315273635
"3036","36100",2012,6201,133996,46277.50082092
"3037","36140",2001,3256,56794,57329.9996478501
"3038","36140",2002,3449,57681,59794.3863663945
"3039","36140",2003,3663,59019,62064.758806486
"3040","36140",2004,3826,61027,62693.5618660593
"3041","36140",2005,3923,63305,61969.828607535
"3042","36140",2006,3735,63334,58973.0634414375
"3043","36140",2007,3654,63130,57880.5639157294
"3044","36140",2008,3832,62688,61128.1265952016
"3045","36140",2009,3607,62098,58085.6066217914
"3046","36140",2010,3692,61837,59705.3543994696
"3047","36140",2011,3645,62344,58465.9309636854
"3048","36140",2012,3699,63122,58600.8047907227
"3049","36220",2001,3728,63948,58297.3666103709
"3050","36220",2002,3726,63950,58264.2689601251
"3051","36220",2003,3698,64546,57292.4735847303
"3052","36220",2004,3747,65898,56860.6027497041
"3053","36220",2005,3925,68392,57389.7531875073
"3054","36220",2006,4301,72912,58988.9181479043
"3055","36220",2007,5018,76018,66010.6816806546
"3056","36220",2008,5159,81345,63421.23056119
"3057","36220",2009,4926,77248,63768.6412593206
"3058","36220",2010,5298,77935,67979.726695323
"3059","36220",2011,6201,85095,72871.4965626653
"3060","36220",2012,7073,91283,77484.3070451234
"3061","36260",2001,13759,258862,53151.8724262348
"3062","36260",2002,14368,262876,54656.9485232581
"3063","36260",2003,14821,266684,55575.137616055
"3064","36260",2004,15235,276432,55113.0115182034
"3065","36260",2005,15723,284632,55239.748166053
"3066","36260",2006,16626,296051,56159.2428331605
"3067","36260",2007,16804,310091,54190.5440660967
"3068","36260",2008,17122,311747,54922.7418387346
"3069","36260",2009,17211,302821,56835.5563187494
"3070","36260",2010,17964,297259,60432.1483958434
"3071","36260",2011,18212,304115,59885.2407806257
"3072","36260",2012,18880,310627,60780.2927627025
"3073","36420",2001,43805,704746,62157.1459788349
"3074","36420",2002,44190,700219,63108.8273811479
"3075","36420",2003,45178,698586,64670.6346820578
"3076","36420",2004,47008,711999,66022.5646384335
"3077","36420",2005,46787,724860,64546.2572082885
"3078","36420",2006,49763,742032,67063.1455247213
"3079","36420",2007,50532,757869,66676.4308871322
"3080","36420",2008,52297,773840,67581.1537268686
"3081","36420",2009,52057,761462,68364.5408437978
"3082","36420",2010,52607,763203,68929.23638927
"3083","36420",2011,53988,781204,69108.709120793
"3084","36420",2012,55166,799853,68970.1732693382
"3085","36500",2001,6735,111517,60394.3793322991
"3086","36500",2002,6771,114565,59101.819927552
"3087","36500",2003,6885,117661,58515.5659054402
"3088","36500",2004,7000,120200,58236.2728785358
"3089","36500",2005,7258,123430,58802.5601555538
"3090","36500",2006,7615,127646,59657.1768798082
"3091","36500",2007,7922,132349,59856.8935163847
"3092","36500",2008,7925,134580,58886.9074156635
"3093","36500",2009,7820,130531,59909.140357463
"3094","36500",2010,7736,128113,60384.192080429
"3095","36500",2011,7764,127908,60699.8780373393
"3096","36500",2012,7834,129302,60586.8432042815
"3097","36540",2001,35548,536091,66309.6377294153
"3098","36540",2002,36395,532048,68405.4822121312
"3099","36540",2003,37768,533458,70798.450862111
"3100","36540",2004,38830,541887,71657.0059809518
"3101","36540",2005,39406,549045,71771.8948355781
"3102","36540",2006,40796,559974,72853.3824784722
"3103","36540",2007,42008,571473,73508.2847308622
"3104","36540",2008,41884,577397,72539.3446796572
"3105","36540",2009,41541,569043,73001.5130666751
"3106","36540",2010,42828,562396,76152.7464633461
"3107","36540",2011,43360,567367,76423.1969783227
"3108","36540",2012,44154,576032,76651.9915560247
"3109","36740",2001,71971,1078684,66721.1157299079
"3110","36740",2002,75515,1077719,70069.2852218435
"3111","36740",2003,79872,1113249,71746.7520743338
"3112","36740",2004,84566,1173756,72047.3420370162
"3113","36740",2005,91294,1240269,73608.2253124121
"3114","36740",2006,95732,1292020,74094.8282534326
"3115","36740",2007,98233,1326474,74055.7297014491
"3116","36740",2008,94274,1311501,71882.5223922818
"3117","36740",2009,88154,1249390,70557.6321244767
"3118","36740",2010,88383,1248038,70817.5552346964
"3119","36740",2011,89955,1288648,69805.718861939
"3120","36740",2012,92652,1329385,69695.385460194
"3121","36780",2001,6152,104587,58821.842102747
"3122","36780",2002,6682,105213,63509.2621634209
"3123","36780",2003,6601,104212,63342.0335470003
"3124","36780",2004,6803,104526,65084.285249603
"3125","36780",2005,6894,105732,65202.5876744978
"3126","36780",2006,6943,106446,65225.5603780321
"3127","36780",2007,7005,107567,65122.2029060957
"3128","36780",2008,6794,109208,62211.5595927038
"3129","36780",2009,6429,105891,60713.3750743689
"3130","36780",2010,6921,106423,65032.9346099997
"3131","36780",2011,7117,108392,65659.8272935272
"3132","36780",2012,7351,108308,67871.2560475681
"3133","36980",2001,3448,63018,54714.526008442
"3134","36980",2002,3634,61692,58905.5307009013
"3135","36980",2003,3753,62080,60454.2525773196
"3136","36980",2004,3665,62636,58512.6764161185
"3137","36980",2005,3687,62916,58601.9454510776
"3138","36980",2006,3863,64083,60281.1978215751
"3139","36980",2007,3663,65245,56142.233121312
"3140","36980",2008,3751,64487,58166.7622931754
"3141","36980",2009,3766,62659,60103.0977194018
"3142","36980",2010,3844,62582,61423.4124828225
"3143","36980",2011,3912,64248,60889.0549122152
"3144","36980",2012,4019,65949,60941.0301899953
"3145","37100",2001,26782,399928,66967.0540697325
"3146","37100",2002,27351,407974,67041.0369288239
"3147","37100",2003,29413,417006,70533.7573080483
"3148","37100",2004,31405,422027,74414.6701514358
"3149","37100",2005,32665,430960,75795.8975310934
"3150","37100",2006,33507,436753,76718.4197933386
"3151","37100",2007,33920,442614,76635.623816689
"3152","37100",2008,31404,436031,72022.4020769166
"3153","37100",2009,31548,422201,74722.7031674487
"3154","37100",2010,32455,418688,77515.9546010394
"3155","37100",2011,33369,423424,78807.5309854897
"3156","37100",2012,33618,431196,77964.5451256505
"3157","37340",2001,12942,248736,52031.0690852953
"3158","37340",2002,13518,248200,54464.141821112
"3159","37340",2003,14349,257122,55806.1931690015
"3160","37340",2004,15469,269126,57478.6531215862
"3161","37340",2005,16745,279580,59893.4115458903
"3162","37340",2006,17202,287525,59827.8410572994
"3163","37340",2007,17782,286668,62029.9440467719
"3164","37340",2008,17702,275850,64172.5575493928
"3165","37340",2009,17036,265143,64252.1205538144
"3166","37340",2010,17235,262162,65741.7932423463
"3167","37340",2011,16707,263554,63391.1835904596
"3168","37340",2012,16671,265533,62783.1568957531
"3169","37460",2001,4744,89813,52820.8611225546
"3170","37460",2002,5054,91888,55001.7412502177
"3171","37460",2003,5398,94971,56838.4033020606
"3172","37460",2004,5743,100793,56978.1631660929
"3173","37460",2005,6082,105147,57842.8295624221
"3174","37460",2006,6255,108491,57654.5519904877
"3175","37460",2007,6292,108595,57940.0524886044
"3176","37460",2008,6282,106857,58788.8486481934
"3177","37460",2009,6095,104046,58579.8589085597
"3178","37460",2010,5993,103643,57823.4902501857
"3179","37460",2011,5898,105228,56049.7206066826
"3180","37460",2012,5871,106330,55214.8970187153
"3181","37620",2001,2915,53491,54495.1487166065
"3182","37620",2002,2831,52509,53914.567026605
"3183","37620",2003,2796,52148,53616.6295926977
"3184","37620",2004,2838,52544,54011.8757612667
"3185","37620",2005,2793,52169,53537.54145182
"3186","37620",2006,2932,52834,55494.5678918878
"3187","37620",2007,2820,52753,53456.6754497375
"3188","37620",2008,2779,51885,53560.7593716874
"3189","37620",2009,2852,50457,56523.3763402501
"3190","37620",2010,2745,49925,54982.4737105658
