"","msa.fips"
"new.row.3172","23900"
"new.row.3173","23900"
"new.row.3174","23900"
"new.row.3175","23900"
"new.row.3176","23900"
"new.row.3177","23900"
"new.row.3178","23900"
"new.row.3179","23900"
"new.row.3180","23900"
"new.row.3181","23900"
"new.row.3182","23900"
"new.row.3183","23900"
"new.row.3184","23900"
"new.row.3185","23900"
"new.row.3186","23900"
"new.row.3187","23900"
"new.row.3188","23900"
"new.row.3189","23900"
"new.row.3190","23900"
"new.row.3191","23900"
"new.row.3192","23900"
"new.row.3193","23900"
"new.row.3194","23900"
"new.row.3195","23900"
"new.row.3196","23900"
"new.row.3197","23900"
"new.row.3198","23900"
"new.row.3199","23900"
"new.row.3200","23900"
"new.row.3201","23900"
"new.row.3202","23900"
"new.row.3203","23900"
"new.row.3204","23900"
"new.row.3205","23900"
"new.row.3206","23900"
"new.row.3207","23900"
"new.row.3208","23900"
"new.row.3209","23900"
"new.row.3210","23900"
"new.row.3211","23900"
"new.row.3212","25420"
"new.row.3213","25420"
"new.row.3214","25420"
"new.row.3215","25420"
"new.row.3216","25420"
"new.row.3217","25420"
"new.row.3218","25420"
"new.row.3219","25420"
"new.row.3220","25420"
"new.row.3221","25420"
"new.row.3222","25420"
"new.row.3223","25420"
"new.row.3224","25420"
"new.row.3225","25420"
"new.row.3226","25420"
"new.row.3227","25420"
"new.row.3228","25420"
"new.row.3229","25420"
"new.row.3230","25420"
"new.row.3231","25420"
"new.row.3232","25420"
"new.row.3233","25420"
"new.row.3234","25420"
"new.row.3235","25420"
"new.row.3236","25420"
"new.row.3237","25420"
"new.row.3238","25420"
"new.row.3239","25420"
"new.row.3240","25420"
"new.row.3241","25420"
"new.row.3242","25420"
"new.row.3243","25420"
"new.row.3244","25420"
"new.row.3245","25420"
"new.row.3246","25420"
"new.row.3247","25420"
"new.row.3248","25420"
"new.row.3249","25420"
"new.row.3250","25420"
"new.row.3251","25420"
"new.row.3252","25420"
"new.row.3253","25420"
"new.row.3254","25420"
"new.row.3255","25420"
"new.row.3256","27780"
"new.row.3257","27780"
"new.row.3258","27780"
"new.row.3259","27780"
"new.row.3260","27780"
"new.row.3261","27780"
"new.row.3262","27780"
"new.row.3263","27780"
"new.row.3264","27780"
"new.row.3265","27780"
"new.row.3266","27780"
"new.row.3267","27780"
"new.row.3268","27780"
"new.row.3269","27780"
"new.row.3270","27780"
"new.row.3271","27780"
"new.row.3272","27780"
"new.row.3273","27780"
"new.row.3274","27780"
"new.row.3275","27780"
"new.row.3276","27780"
"new.row.3277","27780"
"new.row.3278","27780"
"new.row.3279","27780"
"new.row.3280","27780"
"new.row.3281","27780"
"new.row.3282","27780"
"new.row.3283","27780"
"new.row.3284","27780"
"new.row.3285","27780"
"new.row.3286","27780"
"new.row.3287","27780"
"new.row.3288","27780"
"new.row.3289","27780"
"new.row.3290","27780"
"new.row.3291","27780"
"new.row.3292","27780"
"new.row.3293","27780"
"new.row.3294","27780"
"new.row.3295","27780"
"new.row.3296","27780"
"new.row.3297","27780"
"new.row.3298","27780"
"new.row.3299","27780"
"new.row.3300","29540"
"new.row.3301","29540"
"new.row.3302","29540"
"new.row.3303","29540"
"new.row.3304","29540"
"new.row.3305","29540"
"new.row.3306","29540"
"new.row.3307","29540"
"new.row.3308","29540"
"new.row.3309","29540"
"new.row.3310","29540"
"new.row.3311","29540"
"new.row.3312","29540"
"new.row.3313","29540"
"new.row.3314","29540"
"new.row.3315","29540"
"new.row.3316","29540"
"new.row.3317","29540"
"new.row.3318","29540"
"new.row.3319","29540"
"new.row.3320","29540"
"new.row.3321","29540"
"new.row.3322","29540"
"new.row.3323","29540"
"new.row.3324","29540"
"new.row.3325","29540"
"new.row.3326","29540"
"new.row.3327","29540"
"new.row.3328","29540"
"new.row.3329","29540"
"new.row.3330","29540"
"new.row.3331","29540"
"new.row.3332","29540"
"new.row.3333","29540"
"new.row.3334","29540"
"new.row.3335","29540"
"new.row.3336","29540"
"new.row.3337","29540"
"new.row.3338","29540"
"new.row.3339","29540"
"new.row.3340","29540"
"new.row.3341","29540"
"new.row.3342","29540"
"new.row.3343","29540"
"new.row.3344","30140"
"new.row.3345","30140"
"new.row.3346","30140"
"new.row.3347","30140"
"new.row.3348","30140"
"new.row.3349","30140"
"new.row.3350","30140"
"new.row.3351","30140"
"new.row.3352","30140"
"new.row.3353","30140"
"new.row.3354","30140"
"new.row.3355","30140"
"new.row.3356","30140"
"new.row.3357","30140"
"new.row.3358","30140"
"new.row.3359","30140"
"new.row.3360","30140"
"new.row.3361","30140"
"new.row.3362","30140"
"new.row.3363","30140"
"new.row.3364","30140"
"new.row.3365","30140"
"new.row.3366","30140"
"new.row.3367","30140"
"new.row.3368","30140"
"new.row.3369","30140"
"new.row.3370","30140"
"new.row.3371","30140"
"new.row.3372","30140"
"new.row.3373","30140"
"new.row.3374","30140"
"new.row.3375","30140"
"new.row.3376","30140"
"new.row.3377","30140"
"new.row.3378","30140"
"new.row.3379","30140"
"new.row.3380","30140"
"new.row.3381","30140"
"new.row.3382","30140"
"new.row.3383","30140"
"new.row.3384","30140"
"new.row.3385","30140"
"new.row.3386","30140"
"new.row.3387","30140"
"new.row.3388","38300"
"new.row.3389","38300"
"new.row.3390","38300"
"new.row.3391","38300"
"new.row.3392","38300"
"new.row.3393","38300"
"new.row.3394","38300"
"new.row.3395","38300"
"new.row.3396","38300"
"new.row.3397","38300"
"new.row.3398","38300"
"new.row.3399","38300"
"new.row.3400","38300"
"new.row.3401","38300"
"new.row.3402","38300"
"new.row.3403","38300"
"new.row.3404","38300"
"new.row.3405","38300"
"new.row.3406","38300"
"new.row.3407","38300"
"new.row.3408","38300"
"new.row.3409","38300"
"new.row.3410","38300"
"new.row.3411","38300"
"new.row.3412","38300"
"new.row.3413","38300"
"new.row.3414","38300"
"new.row.3415","38300"
"new.row.3416","38300"
"new.row.3417","38300"
"new.row.3418","38300"
"new.row.3419","38300"
"new.row.3420","38300"
"new.row.3421","38300"
"new.row.3422","38300"
"new.row.3423","38300"
"new.row.3424","38300"
"new.row.3425","38300"
"new.row.3426","38300"
"new.row.3427","38300"
"new.row.3428","38300"
"new.row.3429","38300"
"new.row.3430","38300"
"new.row.3431","38300"
"new.row.3432","39740"
"new.row.3433","39740"
"new.row.3434","39740"
"new.row.3435","39740"
"new.row.3436","39740"
"new.row.3437","39740"
"new.row.3438","39740"
"new.row.3439","39740"
"new.row.3440","39740"
"new.row.3441","39740"
"new.row.3442","39740"
"new.row.3443","39740"
"new.row.3444","39740"
"new.row.3445","39740"
"new.row.3446","39740"
"new.row.3447","39740"
"new.row.3448","39740"
"new.row.3449","39740"
"new.row.3450","39740"
"new.row.3451","39740"
"new.row.3452","39740"
"new.row.3453","39740"
"new.row.3454","39740"
"new.row.3455","39740"
"new.row.3456","39740"
"new.row.3457","39740"
"new.row.3458","39740"
"new.row.3459","39740"
"new.row.3460","39740"
"new.row.3461","39740"
"new.row.3462","39740"
"new.row.3463","39740"
"new.row.3464","39740"
"new.row.3465","39740"
"new.row.3466","39740"
"new.row.3467","39740"
"new.row.3468","39740"
"new.row.3469","39740"
"new.row.3470","39740"
"new.row.3471","39740"
"new.row.3472","39740"
"new.row.3473","39740"
"new.row.3474","39740"
"new.row.3475","39740"
"new.row.3476","42540"
"new.row.3477","42540"
"new.row.3478","42540"
"new.row.3479","42540"
"new.row.3480","42540"
"new.row.3481","42540"
"new.row.3482","42540"
"new.row.3483","42540"
"new.row.3484","42540"
"new.row.3485","42540"
"new.row.3486","42540"
"new.row.3487","42540"
"new.row.3488","42540"
"new.row.3489","42540"
"new.row.3490","42540"
"new.row.3491","42540"
"new.row.3492","42540"
"new.row.3493","42540"
"new.row.3494","42540"
"new.row.3495","42540"
"new.row.3496","42540"
"new.row.3497","42540"
"new.row.3498","42540"
"new.row.3499","42540"
"new.row.3500","42540"
"new.row.3501","42540"
"new.row.3502","42540"
"new.row.3503","42540"
"new.row.3504","42540"
"new.row.3505","42540"
"new.row.3506","42540"
"new.row.3507","42540"
"new.row.3508","42540"
"new.row.3509","42540"
"new.row.3510","42540"
"new.row.3511","42540"
"new.row.3512","42540"
"new.row.3513","42540"
"new.row.3514","42540"
"new.row.3515","42540"
"new.row.3516","42540"
"new.row.3517","42540"
"new.row.3518","42540"
"new.row.3519","42540"
"new.row.3520","44300"
"new.row.3521","44300"
"new.row.3522","44300"
"new.row.3523","44300"
"new.row.3524","44300"
"new.row.3525","44300"
"new.row.3526","44300"
"new.row.3527","44300"
"new.row.3528","44300"
"new.row.3529","44300"
"new.row.3530","44300"
"new.row.3531","44300"
"new.row.3532","44300"
"new.row.3533","44300"
"new.row.3534","44300"
"new.row.3535","44300"
"new.row.3536","44300"
"new.row.3537","44300"
"new.row.3538","44300"
"new.row.3539","44300"
"new.row.3540","44300"
"new.row.3541","44300"
"new.row.3542","44300"
"new.row.3543","44300"
"new.row.3544","44300"
"new.row.3545","44300"
"new.row.3546","44300"
"new.row.3547","44300"
"new.row.3548","44300"
"new.row.3549","44300"
"new.row.3550","44300"
"new.row.3551","44300"
"new.row.3552","44300"
"new.row.3553","44300"
"new.row.3554","44300"
"new.row.3555","44300"
"new.row.3556","44300"
"new.row.3557","44300"
"new.row.3558","44300"
"new.row.3559","44300"
"new.row.3560","44300"
"new.row.3561","44300"
"new.row.3562","44300"
"new.row.3563","44300"
"new.row.3564","48700"
"new.row.3565","48700"
"new.row.3566","48700"
"new.row.3567","48700"
"new.row.3568","48700"
"new.row.3569","48700"
"new.row.3570","48700"
"new.row.3571","48700"
"new.row.3572","48700"
"new.row.3573","48700"
"new.row.3574","48700"
"new.row.3575","48700"
"new.row.3576","48700"
"new.row.3577","48700"
"new.row.3578","48700"
"new.row.3579","48700"
"new.row.3580","48700"
"new.row.3581","48700"
"new.row.3582","48700"
"new.row.3583","48700"
"new.row.3584","48700"
"new.row.3585","48700"
"new.row.3586","48700"
"new.row.3587","48700"
"new.row.3588","48700"
"new.row.3589","48700"
"new.row.3590","48700"
"new.row.3591","48700"
"new.row.3592","48700"
"new.row.3593","48700"
"new.row.3594","48700"
"new.row.3595","48700"
"new.row.3596","48700"
"new.row.3597","48700"
"new.row.3598","48700"
"new.row.3599","48700"
"new.row.3600","48700"
"new.row.3601","48700"
"new.row.3602","48700"
"new.row.3603","48700"
"new.row.3604","48700"
"new.row.3605","48700"
"new.row.3606","48700"
"new.row.3607","48700"
"new.row.3608","49620"
"new.row.3609","49620"
"new.row.3610","49620"
"new.row.3611","49620"
"new.row.3612","49620"
"new.row.3613","49620"
"new.row.3614","49620"
"new.row.3615","49620"
"new.row.3616","49620"
"new.row.3617","49620"
"new.row.3618","49620"
"new.row.3619","49620"
"new.row.3620","49620"
"new.row.3621","49620"
"new.row.3622","49620"
"new.row.3623","49620"
"new.row.3624","49620"
"new.row.3625","49620"
"new.row.3626","49620"
"new.row.3627","49620"
"new.row.3628","49620"
"new.row.3629","49620"
"new.row.3630","49620"
"new.row.3631","49620"
"new.row.3632","49620"
"new.row.3633","49620"
"new.row.3634","49620"
"new.row.3635","49620"
"new.row.3636","49620"
"new.row.3637","49620"
"new.row.3638","49620"
"new.row.3639","49620"
"new.row.3640","49620"
"new.row.3641","49620"
"new.row.3642","49620"
"new.row.3643","49620"
"new.row.3644","49620"
"new.row.3645","49620"
"new.row.3646","49620"
"new.row.3647","49620"
"new.row.3648","49620"
"new.row.3649","49620"
"new.row.3650","49620"
"new.row.3651","49620"
"new.row.3652","39300"
"new.row.3653","39300"
"new.row.3654","39300"
"new.row.3655","39300"
"new.row.3656","39300"
"new.row.3657","39300"
"new.row.3658","39300"
"new.row.3659","39300"
"new.row.3660","39300"
"new.row.3661","39300"
"new.row.3662","39300"
"new.row.3663","39300"
"new.row.3664","39300"
"new.row.3665","39300"
"new.row.3666","39300"
"new.row.3667","39300"
"new.row.3668","39300"
"new.row.3669","39300"
"new.row.3670","39300"
"new.row.3671","39300"
"new.row.3672","39300"
"new.row.3673","39300"
"new.row.3674","39300"
"new.row.3675","39300"
"new.row.3676","39300"
"new.row.3677","39300"
"new.row.3678","39300"
"new.row.3679","39300"
"new.row.3680","39300"
"new.row.3681","39300"
"new.row.3682","39300"
"new.row.3683","39300"
"new.row.3684","39300"
"new.row.3685","39300"
"new.row.3686","39300"
"new.row.3687","39300"
"new.row.3688","39300"
"new.row.3689","39300"
"new.row.3690","39300"
"new.row.3691","39300"
"new.row.3692","39300"
"new.row.3693","39300"
"new.row.3694","39300"
"new.row.3695","39300"
"new.row.3696","12260"
"new.row.3697","12260"
"new.row.3698","12260"
"new.row.3699","12260"
"new.row.3700","12260"
"new.row.3701","12260"
"new.row.3702","12260"
"new.row.3703","12260"
"new.row.3704","12260"
"new.row.3705","12260"
"new.row.3706","12260"
"new.row.3707","12260"
"new.row.3708","12260"
"new.row.3709","12260"
"new.row.3710","12260"
"new.row.3711","12260"
"new.row.3712","12260"
"new.row.3713","12260"
"new.row.3714","12260"
"new.row.3715","12260"
"new.row.3716","12260"
"new.row.3717","12260"
"new.row.3718","12260"
"new.row.3719","12260"
"new.row.3720","12260"
"new.row.3721","12260"
"new.row.3722","12260"
"new.row.3723","12260"
"new.row.3724","12260"
"new.row.3725","12260"
"new.row.3726","12260"
"new.row.3727","12260"
"new.row.3728","12260"
"new.row.3729","12260"
"new.row.3730","12260"
"new.row.3731","12260"
"new.row.3732","12260"
"new.row.3733","12260"
"new.row.3734","12260"
"new.row.3735","12260"
"new.row.3736","12260"
"new.row.3737","12260"
"new.row.3738","12260"
"new.row.3739","12260"
"new.row.3740","16700"
"new.row.3741","16700"
"new.row.3742","16700"
"new.row.3743","16700"
"new.row.3744","16700"
"new.row.3745","16700"
"new.row.3746","16700"
"new.row.3747","16700"
"new.row.3748","16700"
"new.row.3749","16700"
"new.row.3750","16700"
"new.row.3751","16700"
"new.row.3752","16700"
"new.row.3753","16700"
"new.row.3754","16700"
"new.row.3755","16700"
"new.row.3756","16700"
"new.row.3757","16700"
"new.row.3758","16700"
"new.row.3759","16700"
"new.row.3760","16700"
"new.row.3761","16700"
"new.row.3762","16700"
"new.row.3763","16700"
"new.row.3764","16700"
"new.row.3765","16700"
"new.row.3766","16700"
"new.row.3767","16700"
"new.row.3768","16700"
"new.row.3769","16700"
"new.row.3770","16700"
"new.row.3771","16700"
"new.row.3772","16700"
"new.row.3773","16700"
"new.row.3774","16700"
"new.row.3775","16700"
"new.row.3776","16700"
"new.row.3777","16700"
"new.row.3778","16700"
"new.row.3779","16700"
"new.row.3780","16700"
"new.row.3781","16700"
"new.row.3782","16700"
"new.row.3783","16700"
"new.row.3784","17900"
"new.row.3785","17900"
"new.row.3786","17900"
"new.row.3787","17900"
"new.row.3788","17900"
"new.row.3789","17900"
"new.row.3790","17900"
"new.row.3791","17900"
"new.row.3792","17900"
"new.row.3793","17900"
"new.row.3794","17900"
"new.row.3795","17900"
"new.row.3796","17900"
"new.row.3797","17900"
"new.row.3798","17900"
"new.row.3799","17900"
"new.row.3800","17900"
"new.row.3801","17900"
"new.row.3802","17900"
"new.row.3803","17900"
"new.row.3804","17900"
"new.row.3805","17900"
"new.row.3806","17900"
"new.row.3807","17900"
"new.row.3808","17900"
"new.row.3809","17900"
"new.row.3810","17900"
"new.row.3811","17900"
"new.row.3812","17900"
"new.row.3813","17900"
"new.row.3814","17900"
"new.row.3815","17900"
"new.row.3816","17900"
"new.row.3817","17900"
"new.row.3818","17900"
"new.row.3819","17900"
"new.row.3820","17900"
"new.row.3821","17900"
"new.row.3822","17900"
"new.row.3823","17900"
"new.row.3824","17900"
"new.row.3825","17900"
"new.row.3826","17900"
"new.row.3827","17900"
"new.row.3828","22500"
"new.row.3829","22500"
"new.row.3830","22500"
"new.row.3831","22500"
"new.row.3832","22500"
"new.row.3833","22500"
"new.row.3834","22500"
"new.row.3835","22500"
"new.row.3836","22500"
"new.row.3837","22500"
"new.row.3838","22500"
"new.row.3839","22500"
"new.row.3840","22500"
"new.row.3841","22500"
"new.row.3842","22500"
"new.row.3843","22500"
"new.row.3844","22500"
"new.row.3845","22500"
"new.row.3846","22500"
"new.row.3847","22500"
"new.row.3848","22500"
"new.row.3849","22500"
"new.row.3850","22500"
"new.row.3851","22500"
"new.row.3852","22500"
"new.row.3853","22500"
"new.row.3854","22500"
"new.row.3855","22500"
"new.row.3856","22500"
"new.row.3857","22500"
"new.row.3858","22500"
"new.row.3859","22500"
"new.row.3860","22500"
"new.row.3861","22500"
"new.row.3862","22500"
"new.row.3863","22500"
"new.row.3864","22500"
"new.row.3865","22500"
"new.row.3866","22500"
"new.row.3867","22500"
"new.row.3868","22500"
"new.row.3869","22500"
"new.row.3870","22500"
"new.row.3871","22500"
"new.row.3872","24860"
"new.row.3873","24860"
"new.row.3874","24860"
"new.row.3875","24860"
"new.row.3876","24860"
"new.row.3877","24860"
"new.row.3878","24860"
"new.row.3879","24860"
"new.row.3880","24860"
"new.row.3881","24860"
"new.row.3882","24860"
"new.row.3883","24860"
"new.row.3884","24860"
"new.row.3885","24860"
"new.row.3886","24860"
"new.row.3887","24860"
"new.row.3888","24860"
"new.row.3889","24860"
"new.row.3890","24860"
"new.row.3891","24860"
"new.row.3892","24860"
"new.row.3893","24860"
"new.row.3894","24860"
"new.row.3895","24860"
"new.row.3896","24860"
"new.row.3897","24860"
"new.row.3898","24860"
"new.row.3899","24860"
"new.row.3900","24860"
"new.row.3901","24860"
"new.row.3902","24860"
"new.row.3903","24860"
"new.row.3904","24860"
"new.row.3905","24860"
"new.row.3906","24860"
"new.row.3907","24860"
"new.row.3908","24860"
"new.row.3909","24860"
"new.row.3910","24860"
"new.row.3911","24860"
"new.row.3912","24860"
"new.row.3913","24860"
"new.row.3914","24860"
"new.row.3915","24860"
"new.row.3916","25940"
"new.row.3917","25940"
"new.row.3918","25940"
"new.row.3919","25940"
"new.row.3920","25940"
"new.row.3921","25940"
"new.row.3922","25940"
"new.row.3923","25940"
"new.row.3924","25940"
"new.row.3925","25940"
"new.row.3926","25940"
"new.row.3927","25940"
"new.row.3928","25940"
"new.row.3929","25940"
"new.row.3930","25940"
"new.row.3931","25940"
"new.row.3932","25940"
"new.row.3933","25940"
"new.row.3934","25940"
"new.row.3935","25940"
"new.row.3936","25940"
"new.row.3937","25940"
"new.row.3938","25940"
"new.row.3939","25940"
"new.row.3940","25940"
"new.row.3941","25940"
"new.row.3942","25940"
"new.row.3943","25940"
"new.row.3944","25940"
"new.row.3945","25940"
"new.row.3946","25940"
"new.row.3947","25940"
"new.row.3948","25940"
"new.row.3949","25940"
"new.row.3950","25940"
"new.row.3951","25940"
"new.row.3952","25940"
"new.row.3953","25940"
"new.row.3954","25940"
"new.row.3955","25940"
"new.row.3956","25940"
"new.row.3957","25940"
"new.row.3958","25940"
"new.row.3959","25940"
"new.row.3960","43900"
"new.row.3961","43900"
"new.row.3962","43900"
"new.row.3963","43900"
